movieId,rating
488,3.125
489,2.625
490,3.428571429
491,3.285714286
492,3.738095238
493,3.304347826
494,3.475409836
495,3.8125
496,2.666666667
497,3.983333333
498,2.666666667
499,3
500,3.467320261
501,4.1
502,2.4375
504,3.2
505,2.714285714
506,3.111111111
507,3.5
508,3.668604651
509,3.75
510,2.3
511,3
512,3.5
513,2.5
514,3.647058824
515,4.043478261
516,2.923076923
517,3.09375
518,2.136363636
519,2.395833333
520,3.061538462
521,3.6
522,2.833333333
523,3.333333333
524,3.555555556
526,1
527,4.303278689
528,2.5
529,3.933333333
531,3.564516129
532,3.25
533,3.333333333
534,4.2
535,3.884615385
536,2.25
537,3.05
538,3.9
539,3.428
540,2.694444444
541,4.037671233
542,2.736842105
543,3.346153846
544,2.611111111
546,1.735294118
547,3
548,3
549,4.125
550,3.272727273
551,3.65
552,3.14
553,3.48245614
554,3
555,3.885714286
556,3.9
558,2.666666667
559,5
561,3
562,3.716666667
563,3
564,3
565,4.5
567,4
568,3.5
569,2.5
571,4
573,1
574,3.333333333
575,3.571428571
577,2
580,3
581,4.235294118
582,4
585,3.073170732
586,3.112403101
587,3.325396825
588,3.674418605
589,4.006329114
590,3.717821782
592,3.397959184
593,4.138157895
594,3.661971831
595,3.75
596,3.583333333
597,3.360544218
599,4.035714286
600,4
603,3
605,3.342105263
606,2.75
608,4.256696429
609,3.107142857
610,3.348484848
611,3
612,2.666666667
613,3.5
614,1.5
615,3.5
616,3.464285714
617,1
619,2.125
620,3.25
621,3.333333333
626,2
627,3.333333333
628,3.88
630,3.5
631,3.25
632,4.5
633,4
635,3.857142857
637,2.75862069
638,4
639,3.2
640,3.333333333
647,3.629032258
648,3.532738095
650,3.1875
651,1
653,3.112903226
656,3
659,4.25
661,3.632075472
662,3.111111111
663,3.411764706
664,3.5
665,3.4
667,3.666666667
668,4
670,3.166666667
671,4.03030303
673,2.68
674,2.69047619
678,3.833333333
679,4
680,3.916666667
681,3
685,3.125
687,3
688,2.45
690,4
691,3.357142857
692,2
694,2.85
695,4
696,2
697,3.333333333
698,3
700,3.142857143
702,5
703,3
704,3
705,2.833333333
707,3.111111111
708,3.401639344
709,2.875
710,1.5
711,3.222222222
714,3.545454545
715,2.666666667
718,3
719,2.808823529
720,4
721,4
722,4
724,3.111111111
725,2.375
726,3
728,3.96875
731,2.75
733,3.737037037
735,4.125
736,3.25
737,2.366666667
741,4.148148148
742,2.75
743,2.681818182
745,4.193548387
746,2
747,2.75
748,3.272727273
750,4.20952381
753,3.5
754,3.666666667
755,2
756,3
757,4
759,5
760,3.333333333
761,3.111111111
762,2.461538462
764,5
765,2.805555556
766,4.222222222
767,4
769,3
775,2
778,4.141129032
779,2.625
780,3.483944954
781,3.75
782,3.333333333
783,3.357142857
784,2.550847458
785,3.333333333
786,3.108695652
787,4.5
788,3.080882353
793,4
798,3.416666667
799,3.229166667
800,4.071428571
801,3.208333333
802,3.326388889
803,4.25
804,2.892857143
805,3.765306122
806,2.888888889
808,3.25
809,2.75
810,2
813,2.666666667
816,3
818,2.607142857
820,5
824,3
828,3.375
829,1
830,3.134615385
831,3.5
832,3.565789474
833,2.625
834,3
835,3.166666667
836,2.576923077
837,3.666666667
838,3.817073171
839,3.272727273
840,3.5
841,3.714285714
842,2.333333333
844,3
845,5
846,4
848,3.454545455
849,2.696428571
850,4.5
851,3
852,3.259615385
854,4
858,4.4875
861,3.5
864,3.5
865,4
866,3.87037037
867,3
869,2.75
870,1.666666667
872,5
875,4
876,5
879,3.3
880,2.38
881,3
882,2.666666667
885,2
886,1.5
888,3.666666667
889,4
891,2.222222222
892,3.785714286
893,4.666666667
896,3.666666667
897,3.625
898,4.351351351
899,4.1953125
900,3.954545455
901,3.916666667
902,3.590909091
903,4.224637681
904,4.315217391
905,4.38
906,3.653846154
907,4.090909091
908,4.270114943
909,3.803030303
910,3.946969697
911,4.111111111
912,4.235042735
913,4.387096774
914,3.647058824
915,3.891304348
916,4.019230769
917,3.6875
918,3.571428571
919,3.957264957
920,4.044117647
921,3.9
922,4.294871795
923,4.2
924,3.886178862
926,4.434210526
927,4.5
928,4.173913043
929,3.8
930,4.119047619
931,3.8125
932,3.59375
933,3.965517241
934,3.583333333
935,4.083333333
936,3.692307692
937,3.8
938,3.818181818
939,4
940,3.972222222
941,3.875
942,3.884615385
943,4
944,3
945,4
946,4.3
947,3.681818182
948,3.590909091
949,3.59375
950,4.205882353
951,4.211538462
952,3.357142857
953,4.152777778
954,4.225806452
955,4.066666667
956,3.166666667
957,4
960,2.5
961,5
962,3
963,3
964,2.5
965,3.84375
966,4
968,4.111111111
969,4.42
970,3.5
971,3.794117647
972,2.5
973,4.285714286
976,3
980,1
981,1
982,3
984,4.5
986,3.535714286
987,3
988,3.75
990,2.5
991,3.5
992,2.5
994,4.25
996,3.25
997,2.666666667
998,3.666666667
999,3.34375
1003,3
1004,2.5
1005,2.5
1006,3
1007,2.727272727
1008,3.5
1009,3.25
1010,3.029411765
1011,3.611111111
1012,3.605263158
1013,3.380952381
1014,3.3
1015,3.260869565
1016,3.1
1017,3.264705882
1018,3.4
1019,3.662162162
1020,3.327586207
1021,3.178571429
1022,3.563636364
1023,4.088235294
1024,3.25
1025,3.596153846
1026,2.5
1027,3.113636364
1028,3.814102564
1029,3.702380952
1030,3.222222222
1031,3.5
1032,3.612244898
1033,3.523809524
1034,3.95
1035,3.94375
1036,3.864238411
1037,2.833333333
1040,4
1041,3.865384615
1042,3.489795918
1043,2.375
1044,3
1046,3.875
1047,3.216666667
1049,3.619047619
1050,3.555555556
1051,3
1053,2
1054,1.5
1055,2
1056,4
1057,3.823529412
1059,3.525862069
1060,4.226190476
1061,3.545454545
1063,4.333333333
1064,3
1066,4.409090909
1067,4
1068,3.5
1069,3.666666667
1073,3.753378378
1076,3.75
1077,4.051282051
1078,3.842105263
1079,3.971910112
1080,3.857142857
1081,3.672413793
1082,3.6875
1083,3
1084,3.875
1085,3.5
1086,3.942307692
1087,3.75
1088,3.358490566
1089,4.162878788
1090,3.933823529
1091,2.62962963
1092,3.294642857
1093,3.111111111
1094,3.92
1095,3.87037037
1096,4.038461538
1097,3.76875
1099,3.545454545
1100,2.578947368
1101,3.324324324
1103,3.9375
1104,3.9125
1105,1.75
1111,3.9375
1112,3.666666667
1113,2.428571429
1114,3.166666667
1120,3.621212121
1123,4
1124,3.607142857
1125,3.410714286
1126,2.727272727
1127,3.612676056
1128,3.416666667
1129,3.3125
1130,3.75
1131,4.088235294
1132,3.65625
1133,3
1135,3.347826087
1136,4.224137931
1137,4
1145,3
1147,4.4375
1148,4.093333333
1150,3.8
1151,4
1152,3
1153,3
1154,1
1161,4.0625
1162,3.6
1163,2.5
1164,1
1165,1.5
1167,2
1168,3
1169,4
1171,3.580645161
1172,4.260869565
1173,3.210526316
1174,3
1175,4.166666667
1176,3.777777778
1177,3.769230769
1178,4.366666667
1179,3.85
1180,3.666666667
1181,4
1183,3.601351351
1184,4
1185,3.75
1186,3.637931034
1187,3.5
1188,3.397058824
1189,4
1190,2.1
1191,3.55
1192,4.388888889
1193,4.256944444
1194,3.733333333
1196,4.232905983
1197,4.208588957
1198,4.193181818
1199,4.032258065
1200,3.924
1201,3.938596491
1202,3.642857143
1203,4.304054054
1204,4.215686275
1206,4
1207,4.18125
1208,4.138392857
1209,4.21875
1210,4.059907834
1211,4.210526316
1212,4.25
1213,4.202290076
1214,3.988188976
1215,3.817307692
1216,2.9
1217,4.423076923
1218,4.214285714
1219,4.253246753
1220,3.893617021
1221,4.385185185
1222,4.033653846
1223,4.08974359
1224,4.181818182
1225,4.155
1226,3.576923077
1227,4.181818182
1228,4.35
1230,4.09375
1231,3.911111111
1232,3.85
1233,4.166666667
1234,4.015873016
1235,3.784090909
1236,3.8
1237,4.28125
1238,4.147058824
1240,3.958860759
1241,3
1242,3.836206897
1243,4.045454545
1244,3.962962963
1245,3.851851852
1246,3.784210526
1247,4.123595506
1248,4.236842105
1249,3.91025641
1250,4.138461538
1251,3.825
1252,4.335526316
1253,3.8
1254,4.3
1255,3.541666667
1256,4.132352941
1257,3.8125
1258,4.02970297
1259,4.09375
1260,4.261904762
1261,3.787878788
1262,3.948979592
1263,3.864583333
1264,4.285714286
1265,3.839393939
1266,3.885964912
1267,4.12244898
1268,3.470588235
1269,3.945945946
1270,4.015486726
1271,3.7
1272,4.1
1273,3.736842105
1274,3.838235294
1275,3.428571429
1276,4.27173913
1277,4
1278,4.087837838
1279,3.75
1280,4.157894737
1281,4.043478261
1282,3.7578125
1283,4.119047619
1284,3.984375
1285,3.803278689
1286,3.638888889
1287,3.891304348
1288,4.085365854
1289,3.923076923
1290,3.583333333
1291,4.017006803
1292,4.089285714
1293,3.97826087
1295,3.117647059
1296,3.822580645
1297,3.375
1298,3.645833333
1299,4.271428571
1300,4.052631579
1301,3.833333333
1302,3.574626866
1303,3.933333333
1304,4.173333333
1305,4.291666667
1306,2.857142857
1307,3.91954023
1310,4.5
1311,0.5
1312,5
1317,4
1320,3.181818182
1321,3.631578947
1322,2.5
1323,2.25
1324,1
1325,1
1326,2.666666667
1327,3.115384615
1328,1
1329,3
1330,3.428571429
1331,2.333333333
1332,3.5
1333,3.754901961
1334,3.133333333
1335,4
1336,3.5
1337,2.833333333
1339,3.298076923
1340,3.75
1341,4
1342,3.058823529
1343,3.743589744
1344,3.631578947
1345,3.675675676
1346,3.111111111
1347,3.28125
1348,3.80952381
1349,4.5
1350,3.36
1351,4
1352,3.5
1353,2.961538462
1354,3.975
1355,2.5
1356,3.87804878
1357,3.945945946
1358,3.886363636
1359,2.136363636
1361,4.153846154
1363,3.357142857
1365,3.6
1366,3.961538462
1367,2.959459459
1369,2.5
1370,3.287878788
1371,3.053191489
1372,3.265957447
1373,2.78
1374,3.75
1375,3.314814815
1376,3.5
1377,3.0859375
1378,3.25
1379,2.821428571
1380,3.477777778
1381,2.447368421
1382,2
1384,4
1385,3
1387,3.777777778
1388,2.759259259
1389,1.791666667
1390,3.5
1391,2.99375
1392,3.375
1393,3.698113208
1394,3.95
1395,3.428571429
1396,3.617647059
1397,3
1398,3.5
1399,3.5
1401,3.5
1404,2.75
1405,3.032608696
1406,3.25
1407,3.410958904
1408,3.61627907
1409,2.984848485
1410,2.75
1411,4.16
1413,3.5
1414,3.7
1415,3.5
1416,3.181818182
1417,2
1419,3.6
1420,5
1422,3.1
1423,4.25
1425,2.944444444
1427,3.2
1428,5
1429,3.653846154
1430,2.5
1431,2.722222222
1432,3.4
1433,3
1437,3.5
1438,2.681818182
1440,3
1441,3.375
1442,2.5
1444,4
1445,2
1446,3.833333333
1447,2.833333333
1449,3.879310345
1450,5
1453,2.357142857
1454,3
1455,5
1456,1.5
1457,3.05
1458,3
1459,3.05
1460,3.333333333
1461,2.714285714
1463,4.5
1464,3.7
1465,4
1466,3.884615385
1468,2.333333333
1472,4
1473,2
1474,1.666666667
1475,4
1476,3.52173913
1479,3.071428571
1480,3.583333333
1482,3
1483,3.277777778
1484,3.833333333
1485,3.190140845
1487,3.1875
1488,3
1489,3.5
1490,0.75
1493,4
1495,1
1497,2.833333333
1498,3
1499,2.017857143
1500,3.96875
1501,3
1502,1.75
1503,2.666666667
1504,4.5
1507,3
1508,3.333333333
1513,3.255555556
1515,2.95
1516,4
1517,3.378504673
1518,3.230769231
1523,4
1525,1.5
1526,2.166666667
1527,3.677966102
1529,3.833333333
1531,5
1532,2.5
1535,3.8
1537,3.972222222
1539,1
1541,2.875
1542,3.8
1543,5
1544,2.888059701
1545,4.25
1546,2.5
1549,2
1550,3
1552,3.262711864
1554,3.333333333
1555,4
1556,1.652173913
1562,2.14893617
1563,5
1564,4.5
1566,3.5
1569,3.298076923
1570,2.5
1571,1
1572,4.166666667
1573,3.451807229
1575,5
1580,3.663157895
1581,2
1582,3.5
1583,1.5
1584,3.72826087
1586,2.759259259
1587,3.333333333
1588,3.088235294
1589,3.394736842
1590,2.956521739
1591,2.7
1592,2.785714286
1593,2.785714286
1594,3.428571429
1595,1.833333333
1596,2.333333333
1597,3.352272727
1598,3.75
1599,1.75
1600,2.125
1601,3.5
1602,1
1603,2.4
1604,3
1605,2.8
1606,2.25
1608,3.264285714
1609,3
1610,3.896907216
1611,4.083333333
1612,3
1613,3
1614,3.36
1615,3.65
1616,3.535714286
1617,4.12
1619,3.447368421
1620,3.375
1621,3
1623,2.3
1624,4
1625,3.921052632
1626,1.666666667
1627,2.863636364
1629,3.4
1631,3.5
1632,2.5
1633,3.375
1635,3.823529412
1636,1
1639,3.569230769
1640,1
1641,3.7734375
1642,2.375
1643,4.05
1644,2.516666667
1645,3.458333333
1646,2.571428571
1647,2.666666667
1648,3.166666667
1649,3.833333333
1652,4
1653,3.678571429
1654,3.5
1655,3.5
1657,3
1658,3.375
1660,3
1661,3.125
1663,3.7
1665,3.25
1667,2.75
1668,1.833333333
1669,4
1670,3.8
1671,3.5
1672,3.666666667
1673,3.919354839
1674,4.044642857
1676,3.097222222
1678,3.738095238
1680,3.692307692
1681,1.888888889
1682,3.886861314
1683,3.75
1684,3.4
1686,3.6
1687,2.952380952
1688,3.681818182
1689,3.291666667
1690,3.033333333
1692,5
1693,3.66
1694,3.8125
1696,2
1699,3.666666667
1701,3.5
1702,2.90625
1703,2.6
1704,4.140127389
1707,2.222222222
1711,3.375
1713,2.5
1715,3
1717,3
1719,4.195652174
1721,3.332317073
1722,3.285714286
1726,1.928571429
1727,3
1728,4
1729,3.692982456
1730,3.9
1731,1
1732,3.995833333
1733,2
1734,3.846153846
1735,2.933333333
1739,0.75
1744,2.5
1746,2.5
1747,3.457627119
1748,3.676470588
1750,2
1752,2.928571429
1753,3
1754,3.807692308
1755,3
1756,3.5
1757,3.5
1759,4.5
1760,1.807692308
1762,3.125
1767,3
1769,2.611111111
1771,5
1772,3.133333333
1777,3.235714286
1779,2.736842105
1783,2.666666667
1784,3.722222222
1785,3.8
1788,4.25
1791,3.25
1792,3.363636364
1794,3.75
1795,4
1796,2
1797,3.833333333
1798,2.333333333
1799,3.555555556
1801,2.818181818
1804,3
1805,3.230769231
1806,1.5
1807,2.25
1809,4
1810,3.533333333
1812,3
1816,2.5
1819,5
1821,3.111111111
1822,3
1824,3
1826,0.75
1827,4
1831,2.134615385
1833,2.727272727
1834,3.913043478
1835,3.391304348
1836,2.888888889
1837,2
1839,2.25
1840,2.875
1841,3.25
1844,4
1845,4.125
1846,4.5
1848,2.7
1852,3
1854,4
1855,2.4
1856,3.3125
1858,3.416666667
1859,5
1860,4.666666667
1861,2
1862,2.3125
1863,2.214285714
1864,3
1865,3.166666667
1866,3.6
1870,4
1873,3.653846154
1874,3
1875,3
1876,3.145833333
1878,3
1880,4
1881,4
1882,2.178571429
1883,3.290322581
1884,3.625
1885,3.666666667
1886,1.5
1887,2.666666667
1888,2.933333333
1889,3
1891,2
1892,3.260869565
1894,2.913043478
1895,3.071428571
1896,3
1897,3.214285714
1900,3.7
1901,3
1902,1
1903,4.5
1904,3.875
1907,3.607142857
1909,3.223404255
1910,4
1911,2.759259259
1912,3.75862069
1913,3.785714286
1914,3.653846154
1916,3.678571429
1917,3.044247788
1918,3.05952381
1919,4
1920,2.764705882
1921,3.7375
1922,3.666666667
1923,3.552845528
1924,3.555555556
1925,4.25
1926,2
1927,4.285714286
1928,3
1929,2.857142857
1931,4.25
1932,2.75
1933,5
1934,4.166666667
1935,3.875
1936,4
1937,3.5
1938,4
1939,4.636363636
1940,4.071428571
1941,4.416666667
1942,4.333333333
1943,3.333333333
1944,3.925
1945,4.448275862
1946,4.208333333
1947,3.988888889
1948,4.458333333
1949,3.6
1950,3.909090909
1951,3.571428571
1952,4.064102564
1953,4.02173913
1954,3.789855072
1955,3.838709677
1956,3.887096774
1957,3.94047619
1958,3.867647059
1959,3.8
1960,4.032258065
1961,3.966386555
1962,3.625
1963,4.15
1964,3.9
1965,3.6875
1966,3.583333333
1967,3.625
1968,3.982905983
1969,2.6875
1970,2.6
1971,2.666666667
1972,2.6
1973,2.333333333
1974,3.088235294
1975,1.944444444
1976,2.166666667
1977,1.666666667
1978,2.5
1979,2.25
1980,3
1981,2.333333333
1982,3.538461538
1983,3.1875
1984,1.875
1985,2.2
1986,3.5
1987,2.5
1988,3
1989,2
1990,3
1991,2.95
1992,2
1993,2
1994,3.723684211
1995,2.375
1996,1.75
1997,3.7265625
1998,3.5
1999,2.666666667
2000,3.588888889
2001,3.210526316
2002,2.974358974
2003,3.170212766
2004,2.571428571
2005,3.676470588
2006,3.427272727
2007,2
2008,1
2009,3.470588235
2010,3.980769231
2011,3.47979798
2012,3.265957447
2013,3.178571429
2014,3.166666667
2015,3.263157895
2016,2.5
2017,3.142857143
2018,3.455882353
2019,4.277777778
2020,3.926470588
2021,3.083333333
2022,3.423076923
2023,3.4
2024,3.333333333
2025,2.884615385
2026,3.2
2027,2.1875
2028,3.945026178
2029,4.2
2031,3.25
2032,3
2033,3.041666667
2034,3.222222222
2035,3
2036,2.5
2037,3.666666667
2038,3.5625
2039,3.5
2040,3.333333333
2041,3.333333333
2042,2.75
2043,3.5625
2044,2.25
2045,3.4
2046,3.823529412
2047,4
2048,3.875
2049,2.5
2050,2.833333333
2051,3.75
2052,3.285714286
2053,2.352941176
2054,2.743421053
2055,4
2056,3.5
2057,3.75
2058,3.621212121
2059,3.222222222
2060,3.041666667
2062,2
2063,1
2064,4.392857143
2065,3.619047619
2066,4.071428571
2067,3.659090909
2068,4.2
2069,3.777777778
2070,4.038461538
2071,3.75
2072,3.052631579
2073,4
2074,4
2075,3.833333333
2076,4.036585366
2077,3.333333333
2078,3.739130435
2079,3.5
2080,3.68627451
2081,3.679487179
2082,2.727272727
2083,3.642857143
2084,2.9375
2085,3.37804878
2086,5
2087,3.631578947
2088,2.54
2089,3.541666667
2090,3.678571429
2091,4
2092,2.692307692
2093,3.555555556
2094,3.265625
2095,2.25
2096,3.7
2097,3.75
2098,2
2099,3.7
2100,3.163461538
2101,2.5
2102,4.285714286
2103,3
2104,3.666666667
2105,3.478723404
2106,3.65
2107,3.2
2108,3.692307692
2109,3.696078431
2110,3.366666667
2111,3.307692308
2112,3.294117647
2113,3
2114,3.652173913
2115,3.765306122
2116,3.421052632
2117,3.923076923
2118,3.7
2119,3
2120,3.166666667
2121,2.777777778
2122,2.318181818
2123,3.15
2124,3.285714286
2125,3.75
2126,2.804347826
2128,3
2130,4.125
2131,4.5
2132,4.195652174
2133,3.113636364
2134,3.138888889
2135,3
2136,2.694444444
2137,3.8
2138,4
2139,3.222222222
2140,3.678571429
2141,3.365384615
2142,3.25
2143,3.366666667
2144,3.826086957
2145,3.380952381
2146,3.166666667
2147,1.8
2148,3.666666667
2149,2
2150,3.513888889
2151,3.7
2152,2.25
2153,2.153846154
2154,2.666666667
2155,3.3
2159,3.125
2160,3.736111111
2161,3.302631579
2162,2.666666667
2163,3.166666667
2164,1
2165,3.928571429
2166,3.6875
2167,3.310344828
2168,3.375
2169,2.75
2170,3
2171,3.875
2173,3.5
2174,3.4375
2176,3.833333333
2177,4.25
2178,3.555555556
2180,3.5
2181,3.6
2182,4
2183,3.722222222
2184,3.6875
2186,4.260869565
2187,4
2188,2.633333333
2189,4
2190,2
2191,0.5
2193,3.202380952
2194,3.91025641
2195,2.785714286
2197,3
2200,4
2201,4.5
2202,4.363636364
2203,4.4
2204,4.166666667
2205,3.5
2206,3.7
2207,4
2208,4.071428571
2210,4
2212,4
2214,3.5
2215,4
2219,4
2221,4
2227,4
2231,3.847222222
2232,4.119047619
2236,2.5625
2237,2
2238,3.333333333
2239,3
2240,3.153846154
2241,2.833333333
2243,3.944444444
2244,3
2245,3.56
2246,2
2247,3.40625
2248,3.936170213
2249,3.461538462
2250,3.2
2252,3.538461538
2253,2.75
2254,3
2255,2.4
2256,4
2257,3.5
2259,2.5
2260,2
2261,3.75
2262,2.705882353
2263,3.375
2264,3
2265,2
2266,2.666666667
2267,4.5
2268,3.861842105
2269,2.7
2271,3.625
2272,3.7
2273,3.558139535
2275,3.166666667
2276,3
2278,3.5625
2279,3.409090909
2280,3.5
2282,3.285714286
2283,4
2284,5
2285,3.333333333
2286,1.666666667
2287,3.5
2288,3.924242424
2289,4.204545455
2290,3.25
2291,3.848314607
2292,4
2294,3.273584906
2295,4
2296,2.5625
2297,3.038461538
2300,4.212121212
2301,3.666666667
2302,3.552631579
2303,4.023809524
2304,4.25
2305,4.5
2306,2.8
2307,4
2310,4
2311,3.333333333
2312,3.733333333
2313,3.857142857
2314,3.5
2315,3
2316,2.785714286
2318,4.326086957
2320,2.75
2321,3.625
2322,3
2323,2
2324,4.025252525
2325,3.625
2327,3.9
2328,3.5
2329,4.023364486
2330,4.666666667
2331,3.777777778
2333,3.608695652
2334,3.34375
2335,3.307692308
2336,3.729166667
2337,3.583333333
2338,2.5
2339,3
2340,2.934782609
2342,3
2344,4.333333333
2345,3.75
2346,3.071428571
2347,3.333333333
2348,3.454545455
2349,3.772727273
2350,3
2351,3.857142857
2352,3.777777778
2353,3.47761194
2354,2.5
2355,3.60952381
2356,3.15
2357,4.318181818
2359,4.133333333
2360,3.363636364
2361,3.8125
2362,2.75
2363,3.863636364
2364,2.75
2365,2.8
2366,3.934782609
2367,2.727272727
2368,2.666666667
2369,2.971428571
2370,3.333333333
2371,3.375
2372,2.5
2373,2.583333333
2374,3.1875
2375,2.704545455
2376,3.184210526
2377,2.5
2378,2.636363636
2379,2.421052632
2380,1.833333333
2381,1.964285714
2382,1.807692308
2383,1.708333333
2384,3.116666667
2385,2.25
2386,3
2387,3.038461538
2388,4
2389,2.692307692
2390,3.409090909
2391,3.758064516
2392,1.85
2393,3.470588235
2394,3.514285714
2395,3.963235294
2396,3.966942149
2397,3.5
2398,3.659090909
2399,2.25
2400,2
2401,3.642857143
2402,2.535714286
2403,3.472222222
2404,2.230769231
2405,3.322580645
2406,3.584615385
2407,3.209302326
2408,2.4375
2409,3.470588235
